Year,State,Net Job Creation Rate,Births,DHS Denominator,Deaths,Entered,Entered Rate,Establishment Exit,Exited,Exited Rate,Firm Exits.Count,Job Creation.Continuers,Job Creation.Count,Job Creation.Rate,Job Destruction,Job Destruction.Continuers,Job Destruction.Count,Job Destruction.Rate,Net Job Creation,Number of Firms,Physical Locations,Rate/Births,Rate/Deaths,Reallocation Rate
1999,Kansas,2.9,67247,1079168,59854,7020,10.6,4280,6652,10.1,4280,110963,178210,16.5,26864,86907,146761,13.6,31449,53670,66226,6.2,5.5,27.2
1999,Kentucky,1.1,85017,1429750,69004,8762,10.9,5350,8051,10,5350,131393,216410,15.1,31284,130736,199740,14,16670,64218,80979,5.9,4.8,28
1999,Louisiana,0.5,88905,1544149,90099,9509,10.5,5897,9032,10,5897,156234,245139,15.9,45762,146984,237083,15.4,8056,72517,90939,5.8,5.8,30.8
1999,Maine,3,25691,458062,19499,3879,11.7,2080,3154,9.5,2080,44964,70655,15.4,11386,37354,56853,12.4,13802,28318,33386,5.6,4.3,24.8
1999,Maryland,1.4,125198,1937473,122557,12499,11.2,6943,11412,10.2,6943,204580,329778,17,56037,179533,302090,15.6,27688,90551,111811,6.5,6.3,31.2
1999,Massachusetts,2.3,168681,2905949,141714,15144,10.2,8808,13970,9.4,8808,300248,468929,16.1,60529,258581,400295,13.8,68634,123189,149587,5.8,4.9,27.6
1999,Michigan,1.5,226804,3915129,184135,21016,10.1,12782,19718,9.5,12782,380920,607724,15.5,88597,365677,549812,14,57912,166542,208019,5.8,4.7,28
1999,Minnesota,2.8,134263,2280605,106373,12920,10.9,6612,10751,9.1,6612,216286,350549,15.4,42182,180709,287082,12.6,63467,97772,119533,5.9,4.7,25.2
1999,Mississippi,1.9,51988,931169,49117,6159,11.5,3933,5731,10.7,3933,93214,145202,15.6,23661,78821,127938,13.7,17264,42998,53712,5.6,5.3,27.4
1999,Missouri,2.2,132178,2303360,114111,14192,11,8803,13269,10.3,8803,227370,359548,15.6,46197,194106,308217,13.4,51331,103901,129299,5.7,5,26.8
1999,Montana,3.9,18611,277953,14891,3208,12,1916,2825,10.6,1916,29973,48584,17.5,8314,22796,37687,13.6,10897,23241,26848,6.7,5.4,27.2
1999,Nebraska,3,43096,718369,36320,4205,9.6,2582,3961,9.1,2582,69435,112531,15.7,19709,55191,91511,12.7,21020,36010,43713,6,5.1,25.4
1999,Nevada,7,76118,813262,42907,6935,18.1,3081,4704,12.3,3081,97184,173302,21.3,22686,73476,116383,14.3,56919,32240,39498,9.4,5.3,28.6
1999,New Hampshire,2.8,27158,514173,19646,3544,10.9,2016,3005,9.2,2016,47176,74334,14.5,10729,40682,60328,11.7,14006,27757,32782,5.3,3.8,23.4
1999,New Jersey,2.2,213169,3369725,171103,22557,11.2,13880,20848,10.4,13880,346243,559412,16.6,81840,312477,483580,14.4,75832,172977,202065,6.3,5.1,28.8
1999,New Mexico,1.2,38186,532112,29712,4622,12.3,2794,4290,11.4,2794,51614,89800,16.9,15035,54065,83777,15.7,6023,30830,37743,7.2,5.6,31.4
1999,New York,1.6,400354,7013892,356672,47236,11.2,30114,43322,10.2,30114,682833,1083187,15.4,179703,612157,968829,13.8,114358,361153,424942,5.7,5.1,27.6
1999,North Carolina,2.7,214293,3238145,179076,21750,12.2,11522,18065,10.2,11522,339345,553638,17.1,81747,288499,467575,14.4,86063,141395,179380,6.6,5.5,28.8
1999,North Dakota,0.5,12767,246400,10582,1530,8.5,1008,1526,8.4,1008,19977,32744,13.3,5066,20923,31505,12.8,1239,15225,18087,5.2,4.3,25.6
1999,Ohio,1.1,245007,4785467,221287,23293,9.6,13713,21883,9,13713,445735,690742,14.4,88451,416330,637617,13.3,53125,188850,244231,5.1,4.6,26.6
1999,Oklahoma,0.8,75665,1150040,70195,8733,11.6,5431,8302,11,5431,118644,194309,16.9,32643,114404,184599,16.1,9710,61424,75635,6.6,6.1,32.2
1999,Oregon,1.5,81491,1300624,78952,10709,12.3,6323,9631,11.1,6323,133803,215294,16.6,35739,117727,196679,15.1,18615,72476,87338,6.3,6.1,30.2
1999,Pennsylvania,1,242211,4884235,217038,25039,9.5,15129,23901,9,15129,446295,688506,14.1,97338,420574,637612,13.1,50894,210279,264930,5,4.4,26.2
1999,Rhode Island,0.7,18030,401157,18180,2521,10.1,1724,2423,9.7,1724,37923,55953,13.9,8506,34681,52861,13.2,3092,22068,24983,4.5,4.5,26.4
1999,South Carolina,2.7,95047,1519624,70839,10757,12.7,5701,8885,10.5,5701,153470,248517,16.4,34117,137798,208637,13.7,39880,68153,85886,6.3,4.7,27.4
1999,South Dakota,2,16727,288703,13015,2208,10.6,1362,2010,9.7,1362,24186,40913,14.2,6365,22299,35314,12.2,5599,17726,20844,5.8,4.5,24.4
1999,Tennessee,1.1,144145,2294827,130765,13494,11.4,8258,12875,10.9,8258,224958,369103,16.1,51251,212685,343450,15,25653,91282,118281,6.3,5.7,30
1999,Texas,2.2,560733,7534968,508298,52078,12.6,30473,47181,11.4,30473,879583,1440316,19.1,223962,764995,1273293,16.9,167023,318388,415081,7.4,6.7,33.8
1999,Utah,2.7,64845,863060,52965,7080,15.7,3525,5307,11.8,3525,90210,155055,18,28090,79114,132079,15.3,22976,37559,45911,7.5,6.1,30.6
1999,Vermont,2.8,12401,240470,9687,1904,10.2,1154,1638,8.8,1154,21749,34150,14.2,6686,17615,27302,11.4,6848,16411,18748,5.2,4,22.8
1999,Virginia,2.9,166222,2698619,134828,17561,11.4,9631,15931,10.4,9631,283013,449235,16.6,55953,234030,368858,13.7,80377,120352,154389,6.2,5,27.4
1999,Washington,3.1,152182,2110334,119158,18314,13,10666,16507,11.8,10666,226804,378986,18,61026,195110,314268,14.9,64718,116654,141204,7.2,5.6,29.8
1999,West Virginia,-0.5,28146,537918,26922,3732,9.9,2414,3739,10,2414,44648,72794,13.5,12191,48472,75394,14,-2600,30313,37514,5.2,5,27
1999,Wisconsin,1.8,104737,2312929,93640,11985,9.7,7139,10896,8.8,7139,211326,316063,13.7,43716,181804,275444,11.9,40619,101193,124456,4.5,4,23.8
1999,Wyoming,3,10837,162778,9887,1839,11.9,1162,1733,11.2,1162,18979,29816,18.3,5243,15060,24947,15.3,4869,13373,15481,6.7,6.1,30.6
2000,Alabama,2.2,85796,1624678,85137,9581,10.6,6308,9904,11,6308,173985,259781,16,37525,139121,224258,13.8,35523,70588,90084,5.3,5.2,27.6
2000,Alaska,4.7,16014,197752,14195,1846,12.2,1011,1848,12.2,1011,24663,40677,20.6,5382,17324,31519,15.9,9158,12622,15150,8.1,7.2,31.8
2000,Arizona,4.7,155321,1847766,110757,13712,14,7340,11979,12.2,7340,227451,382772,20.7,48971,184900,295657,16,87115,77985,98974,8.4,6,32
2000,Arkansas,4,55759,966824,44730,6155,11.1,3935,6262,11.3,3935,101225,156984,16.2,21571,73193,117923,12.2,39061,44950,55464,5.8,4.6,24.4
2000,California,4.2,894539,12366627,774376,87448,12.7,47652,77832,11.3,47652,1544689,2439228,19.7,340240,1145153,1919529,15.5,519699,561944,693690,7.2,6.3,31
2000,Colorado,4.7,140127,1837443,108068,15957,13.8,8226,13664,11.8,8226,221235,361362,19.7,49185,167981,276049,15,85313,96551,116723,7.6,5.9,30
2000,Connecticut,1.1,77789,1526209,73822,7922,9.6,4762,7851,9.6,4762,145399,223188,14.6,25714,131604,205426,13.5,17762,68709,82209,5.1,4.8,27
2000,Delaware,5.5,32287,359767,19580,2678,13.3,1212,2146,10.6,1212,38304,70591,19.6,7039,31126,50706,14.1,19885,17020,20483,9,5.4,28.2
2000,District of Columbia,3.4,22888,413452,14160,1767,9.9,859,1647,9.2,859,40716,63604,15.4,6148,35395,49555,12,14049,14742,17959,5.5,3.4,24
2000,Florida,4.4,475633,6014073,433188,49447,13.4,29723,47516,12.9,29723,768739,1244372,20.7,201669,546440,979628,16.3,264744,296984,369079,7.9,7.2,32.6
2000,Geogia,3,242657,3355840,215194,22990,13.2,12378,20683,11.9,12378,382836,625493,18.6,79942,307244,522438,15.6,103055,136525,175134,7.2,6.4,31.2
2000,Hawaii,3.7,23476,422616,20650,2660,10,1497,2506,9.4,1497,39567,63043,14.9,8548,26570,47220,11.2,15823,21406,26777,5.6,4.9,22.4
2000,Idaho,3.2,33796,436045,24122,4129,13,2305,3780,11.9,2305,46461,80257,18.4,12297,42303,66425,15.2,13832,26837,31990,7.8,5.5,30.4
2000,Illinois,2.6,294167,5335814,276346,28274,10.4,16054,26957,9.9,16054,575029,869196,16.3,109843,456376,732722,13.7,136474,220130,272309,5.5,5.2,27.4
2000,Indiana,3,137739,2593040,117693,13046,9.9,8024,13309,10.1,8024,258759,396498,15.3,52546,201487,319180,12.3,77318,102577,131892,5.3,4.5,24.6
2000,Iowa,3.7,66168,1250147,51686,6598,9.1,4074,6606,9.1,4074,123192,189360,15.1,22480,90989,142675,11.4,46685,57722,72646,5.3,4.1,22.8
2000,Kansas,2,72320,1102222,57297,7061,10.6,4153,6821,10.3,4153,104853,177173,16.1,23088,98538,155835,14.1,21338,53560,66493,6.6,5.2,28.2
2000,Kentucky,3.4,89655,1477266,69323,8477,10.5,5232,8287,10.2,5232,147159,236814,16,34675,117096,186419,12.6,50395,63907,81160,6.1,4.7,25.2
2000,Louisiana,1.4,107273,1559029,91470,9531,10.5,5824,9645,10.6,5824,157401,264674,17,48243,152294,243764,15.6,20910,71934,90889,6.9,5.9,31.2
2000,Maine,4.5,29762,474378,21671,3711,11,2100,3242,9.6,2100,47086,76848,16.2,11040,33833,55504,11.7,21344,28597,33840,6.3,4.6,23.4
2000,Maryland,3.9,125096,1990097,106745,12331,11,6837,11662,10.4,6837,230097,355193,17.8,42113,169706,276451,13.9,78742,90656,112476,6.3,5.4,27.8
2000,Massachusetts,3.2,168645,2982428,153432,15613,10.4,8535,14090,9.4,8535,335200,503845,16.9,58687,255478,408910,13.7,94935,124069,151194,5.7,5.1,27.4
2000,Michigan,1.8,220770,3979100,221115,21112,10.1,12093,20624,9.9,12093,416183,636953,16,84037,345056,566171,14.2,70782,166749,208597,5.5,5.6,28.4
2000,Minnesota,3.1,119204,2349577,93738,12525,10.4,6648,11080,9.2,6648,242571,361775,15.4,44254,195736,289474,12.3,72301,98618,121016,5.1,4,24.6
2000,Mississippi,0.9,51636,942438,46387,5870,10.9,3804,5940,11.1,3804,84958,136594,14.5,21377,81401,127788,13.6,8806,42462,53669,5.5,4.9,27.2
2000,Missouri,1.8,134026,2349679,115017,14137,10.9,8618,13673,10.6,8618,235434,369460,15.7,49124,210715,325732,13.9,43728,103797,129790,5.7,4.9,27.8
2000,Montana,3.9,18903,288981,14862,3293,12.2,1913,2934,10.9,1913,31251,50154,17.4,8158,24174,39036,13.5,11118,23416,27189,6.5,5.1,27
2000,Nebraska,2.5,43806,741038,34325,4361,9.9,2406,3984,9.1,2406,69246,113052,15.3,16953,60867,95192,12.8,17860,36078,44077,5.9,4.6,25.6
2000,Nevada,6.4,72114,869240,47467,6641,16.6,3312,5357,13.4,3312,107584,179698,20.7,22549,76933,124400,14.3,55298,33092,40749,8.3,5.5,28.6
2000,New Hampshire,3.6,29436,530530,24178,3503,10.6,1970,3216,9.8,1970,56423,85859,16.2,11231,42588,66766,12.6,19093,27967,33131,5.5,4.6,25.2
2000,New Jersey,2.9,211730,3456600,197798,22814,11.2,13449,21309,10.5,13449,395620,607350,17.6,81044,312000,509798,14.7,97552,173288,203567,6.1,5.7,29.4
2000,New Mexico,1.5,38027,538049,34766,4468,11.8,2733,4490,11.9,2733,55698,93725,17.4,16434,50624,85390,15.9,8335,30581,37730,7.1,6.5,31.8
2000,New York,3.1,419092,7178005,368817,47749,11.2,28531,43678,10.2,28531,760737,1179829,16.4,170748,589360,958177,13.3,221652,363018,429059,5.8,5.1,26.6
2000,North Carolina,2.4,197335,3317681,171957,20557,11.4,11751,19148,10.6,11751,337201,534536,16.1,71637,281090,453047,13.7,81489,141638,180802,5.9,5.2,27.4
2000,North Dakota,2.6,13132,250353,10451,1559,8.6,1069,1616,9,1069,23070,36202,14.5,6045,19401,29852,11.9,6350,15073,18027,5.2,4.2,23.8
2000,Ohio,3.2,265036,4892725,221113,23147,9.5,13556,22688,9.3,13556,515549,780585,16,86956,405434,626547,12.8,154038,188238,244720,5.4,4.5,25.6
2000,Oklahoma,3.2,79704,1175489,62834,8310,11,5234,8395,11.1,5234,124195,203899,17.3,28906,102876,165710,14.1,38189,61070,75646,6.8,5.3,28.2
2000,Oregon,1.5,84082,1324924,77120,10014,11.5,6119,9974,11.4,6119,134339,218421,16.5,33199,121255,198375,15,20046,72295,87439,6.3,5.8,30
2000,Pennsylvania,2.8,291054,4971087,223589,25125,9.5,14498,23948,9,14498,484036,775090,15.6,88698,414005,637594,12.8,137496,210447,266137,5.9,4.5,25.6
2000,Rhode Island,1.6,26429,404722,26340,2531,10.1,1542,2382,9.5,1542,41319,67748,16.7,11528,34913,61253,15.1,6495,22084,25111,6.5,6.5,30.2
2000,South Carolina,2.8,93014,1560666,82786,10080,11.7,5812,9404,10.9,5812,164917,257931,16.5,35450,130987,213773,13.7,44158,68344,86570,6,5.3,27.4
2000,South Dakota,3.1,16498,295618,14169,2095,10,1291,2007,9.6,1291,30472,46970,15.9,7058,23774,37943,12.8,9027,17762,20926,5.6,4.8,25.6
2000,Tennessee,2.8,150201,2339128,134809,13103,11.1,7948,13163,11.1,7948,257480,407681,17.4,49047,206620,341429,14.6,66252,90450,118294,6.4,5.8,29.2
2000,Texas,3.5,569578,7749247,501574,51003,12.3,29168,48855,11.7,29168,934813,1504391,19.4,208499,729102,1230676,15.9,273715,318595,417447,7.4,6.5,31.8
2000,Utah,3.4,61972,889847,48409,6721,14.5,3487,5515,11.9,3487,100103,162075,18.2,24343,82996,131405,14.8,30670,38193,47093,7,5.4,29.6
2000,Vermont,3.6,13189,248029,10256,1834,9.7,1083,1662,8.8,1083,24933,38122,15.4,5465,19051,29307,11.8,8815,16515,18914,5.3,4.1,23.6
2000,Virginia,4.2,184840,2788993,151059,17668,11.4,9327,15947,10.3,9327,316851,501691,18,51568,232887,383946,13.8,117745,121162,156036,6.6,5.4,27.6
2000,Washington,3.8,149129,2184773,119376,17470,12.3,10384,16919,12,10371,253841,402970,18.4,54359,200095,319471,14.6,83499,116764,141812,6.8,5.5,29.2
2000,West Virginia,2.8,31153,544619,23560,3640,9.7,2293,3724,9.9,2293,50771,81924,15,12137,42979,66539,12.2,15385,30005,37408,5.7,4.3,24.4
2000,Wisconsin,2.4,115863,2362182,95370,12136,9.7,7020,11169,8.9,7020,216019,331882,14,40792,177840,273210,11.6,58672,101223,125363,4.9,4,23.2
2000,Wyoming,3.8,11519,168352,9230,1838,11.8,1047,1634,10.5,1047,18951,30470,18.1,4695,14763,23993,14.3,6477,13540,15699,6.8,5.5,28.6
2001,Alabama,-2.9,85494,1626673,92066,9527,10.6,6199,10346,11.5,6197,135013,220507,13.6,42560,175826,267892,16.5,-47385,69944,90025,5.3,5.7,27.2
2001,Alaska,3.6,13591,208374,11250,1864,12.2,972,1832,12,972,24478,38069,18.3,5256,19408,30658,14.7,7411,12678,15343,6.5,5.4,29.4
2001,Arizona,2.2,161875,1918356,128137,14262,14.2,7098,12434,12.4,7096,211901,373776,19.5,49511,204400,332537,17.3,41239,79694,101651,8.4,6.7,34.6
2001,Arkansas,-0.6,50733,986697,48306,6273,11.2,3835,6248,11.2,3834,89320,140053,14.2,21105,98022,146328,14.8,-6275,45032,56033,5.1,4.9,28.4
2001,California,2.4,880161,12853482,764787,91153,13,49652,82934,11.8,49615,1488457,2368618,18.4,338175,1287917,2052704,16,315914,571399,708631,6.8,6,32
2001,Colorado,3.4,154115,1922140,123560,16889,14.2,8455,14312,12.1,8451,231295,385410,20.1,51653,198177,321737,16.7,63673,98877,120300,8,6.4,33.4
2001,Connecticut,0.9,85479,1552569,78042,8123,9.8,4757,8104,9.8,4756,142837,228316,14.7,27516,135598,213640,13.8,14676,68662,82835,5.5,5,27.6
2001,Delaware,2.2,21544,375393,17766,2586,12.4,1229,2183,10.5,1228,40364,61908,16.5,8366,35913,53679,14.3,8229,17461,21158,5.7,4.7,28.6
2001,District of Columbia,1.2,25164,426146,21303,1851,10.2,836,1708,9.4,834,39639,64803,15.2,5526,38360,59663,14,5140,14935,18263,5.9,5,28
2001,Florida,3.8,495122,6314237,404388,52274,14,28352,47309,12.7,28334,819132,1314254,20.8,174434,671275,1075663,17,238591,302106,377249,7.8,6.4,34
2001,Geogia,0.2,235825,3422997,198115,23108,13.1,12065,21280,12,12062,331508,567333,16.6,81194,362493,560608,16.4,6725,138392,178374,6.9,5.8,32.8
2001,Hawaii,3.1,29171,442622,20825,2842,10.5,1432,2514,9.3,1430,38982,68153,15.4,10292,33609,54434,12.3,13719,21797,27349,6.6,4.7,24.6
2001,Idaho,4.4,39078,454862,26492,4375,13.5,2281,4205,13,2280,49432,88510,19.5,12995,42377,68869,15.1,19641,27210,32501,8.6,5.8,30.2
2001,Illinois,-0.8,286198,5404861,264824,27505,10.1,16113,27609,10.1,16091,482394,768592,14.2,103056,548408,813232,15,-44640,220398,274076,5.3,4.9,28.4
2001,Indiana,-2,127014,2615485,130406,13111,9.9,7884,13701,10.4,7875,223587,350601,13.4,53717,271935,402341,15.4,-51740,102294,132320,4.9,5,26.8
2001,Iowa,-2.5,55946,1263210,50672,6332,8.7,4091,7083,9.7,4090,93812,149758,11.9,22318,130937,181609,14.4,-31851,57289,72582,4.4,4,23.8
2001,Kansas,-1.2,58989,1111170,55899,6975,10.4,4206,7139,10.7,4205,90598,149587,13.5,25623,107686,163585,14.7,-13998,53619,66947,5.3,5,27
2001,Kentucky,-0.9,73634,1503542,75444,8280,10.2,4986,8462,10.4,4979,132060,205694,13.7,30972,144557,220001,14.6,-14307,64049,81568,4.9,5,27.4
2001,Louisiana,0,93278,1578606,82348,9496,10.4,5566,9722,10.6,5564,152184,245462,15.5,35934,162727,245075,15.5,387,72179,91480,5.9,5.2,31
2001,Maine,1.2,28614,489722,21764,3818,11.2,2120,3456,10.1,2117,41961,70575,14.4,10394,42741,64505,13.2,6070,28946,34493,5.8,4.4,26.4
2001,Maryland,1.8,126399,2056774,106544,12957,11.4,6550,11858,10.4,6544,201457,327856,15.9,45878,183987,290531,14.1,37325,92068,114470,6.1,5.2,28.2
2001,Massachusetts,1.4,160205,3065034,147087,15856,10.3,8725,14960,9.7,8721,319255,479460,15.6,66905,288255,435342,14.2,44118,126708,154531,5.2,4.8,28.4
2001,Michigan,-1.4,228113,3998139,217635,21307,10.2,12489,21735,10.4,12482,367891,596004,14.9,87752,433380,651015,16.3,-55011,166342,209731,5.7,5.4,29.8
2001,Minnesota,0.4,135742,2399005,111451,13694,11.2,6687,11798,9.6,6682,207837,343579,14.3,46186,221727,333178,13.9,10401,99939,123789,5.7,4.6,27.8
2001,Mississippi,-3.4,47808,935461,53983,5734,10.7,3753,6364,11.9,3753,76493,124301,13.3,21882,102643,156626,16.7,-32325,42100,53495,5.1,5.8,26.6
2001,Missouri,0.1,127103,2382147,113734,13378,10.3,8461,13917,10.7,8459,215670,342773,14.4,49673,226211,339945,14.3,2828,103413,130311,5.3,4.8,28.6
2001,Montana,1.4,19130,298356,14328,3281,11.9,1753,2963,10.8,1752,28989,48119,16.1,8125,29461,43789,14.7,4330,23852,27812,6.4,4.8,29.4
2001,Nebraska,-0.7,44434,749552,38589,4460,10,2408,4290,9.6,2408,59073,103507,13.8,13455,70091,108680,14.5,-5173,36406,44724,5.9,5.1,27.6
2001,Nevada,1.7,65893,907096,50433,6678,16.1,3584,5856,14.2,3582,92385,158278,17.4,25955,92296,142729,15.7,15549,33891,41920,7.3,5.6,31.4
2001,New Hampshire,2.4,29307,547963,26038,3499,10.5,2064,3389,10.2,2063,56046,85353,15.6,12603,46315,72353,13.2,13000,28145,33445,5.3,4.8,26.4
2001,New Jersey,2.4,240890,3563025,182706,23262,11.3,13347,21951,10.7,13346,369451,610341,17.1,85222,341171,523877,14.7,86464,175063,206569,6.8,5.1,29.4
2001,New Mexico,0.7,38876,546938,34788,4578,12.1,2497,4550,12,2497,57175,96051,17.6,14767,57683,92471,16.9,3580,30774,38131,7.1,6.4,33.8
2001,New York,0.5,400677,7342423,374608,48541,11.2,28461,45728,10.5,28441,678143,1078820,14.7,174109,671488,1046096,14.2,32724,368613,435878,5.5,5.1,28.4
2001,North Carolina,1.8,214223,3406151,182987,21575,11.8,11500,19914,10.9,11493,363258,577481,17,66882,333705,516692,15.2,60789,143568,183926,6.3,5.4,30.4
2001,North Dakota,0.4,13755,254796,10192,1588,8.8,1000,1639,9,1000,19278,33033,13,5891,22000,32192,12.6,841,15086,18151,5.4,4,25.2
2001,Ohio,-1.6,246386,4949147,230190,23095,9.4,13444,23364,9.5,13423,415749,662135,13.4,88090,512792,742982,15,-80847,187800,245998,5,4.7,26.8
2001,Oklahoma,0.2,74467,1201711,74238,8402,11,5099,8498,11.2,5097,118871,193338,16.1,29226,116649,190887,15.9,2451,61201,76322,6.2,6.2,31.8
2001,Oregon,0.2,80225,1341484,65910,10769,12.2,5993,10097,11.4,5981,130535,210760,15.7,30655,142392,208302,15.5,2458,73206,89075,6,4.9,31
2001,Pennsylvania,0.6,280974,5074989,236173,25913,9.7,14416,24685,9.2,14410,449700,730674,14.4,97846,466138,702311,13.8,28363,211582,269387,5.5,4.7,27.6
2001,Rhode Island,-0.2,19288,408389,15433,2523,10,1549,2461,9.7,1549,33763,53051,13,7742,38614,54047,13.2,-996,22226,25350,4.7,3.8,26
2001,South Carolina,-0.5,93277,1589658,82468,10050,11.5,6009,10038,11.5,6004,146529,239806,15.1,36357,165718,248186,15.6,-8380,68591,87289,5.9,5.2,30.2
2001,South Dakota,3.2,22592,307900,13000,2148,10.2,1252,2125,10.1,1251,27453,50045,16.3,6609,27480,40480,13.1,9565,17903,21198,7.3,4.2,26.2
2001,Tennessee,-0.9,131928,2370562,134588,12811,10.8,7905,13509,11.4,7899,226740,358668,15.1,58086,244153,378741,16,-20073,89932,118501,5.6,5.7,30.2
2001,Texas,1.8,603497,7990254,507173,53003,12.6,28682,48836,11.6,28655,861919,1465416,18.3,196233,807853,1315026,16.5,150390,322309,425543,7.6,6.3,33
2001,Utah,0.1,65353,909500,66401,7133,14.9,3528,6324,13.2,3523,100834,166187,18.3,27749,98802,165203,18.2,984,39288,48305,7.2,7.3,36.4
2001,Vermont,2.3,12198,256558,9532,1750,9.2,1084,1690,8.9,1084,22299,34497,13.4,5399,18864,28396,11.1,6101,16646,19155,4.8,3.7,22.2
2001,Virginia,1.6,189811,2885172,138425,17854,11.3,9112,16430,10.4,9107,291996,481807,16.7,54802,296857,435282,15.1,46525,123022,158779,6.6,4.8,30.2
2001,Washington,0.5,145408,2240956,126343,18076,12.6,10095,17248,12.1,10084,225852,371260,16.6,62798,234359,360702,16.1,10558,117733,143923,6.5,5.6,32.2
2001,West Virginia,-1,26161,552784,30460,3302,8.9,2340,4006,10.8,2339,49299,75460,13.7,11187,50911,81371,14.7,-5911,29540,36987,4.7,5.5,27.4
2001,Wisconsin,-0.7,112822,2390908,101143,11968,9.5,6976,11797,9.4,6965,187993,300815,12.6,42174,217228,318371,13.3,-17556,101603,126533,4.7,4.2,25.2
2001,Wyoming,1.6,11087,173823,9170,1860,11.7,1066,1824,11.5,1065,17918,29005,16.7,5007,17005,26175,15.1,2830,13730,15934,6.4,5.3,30.2
2002,Alabama,-2.1,105218,1588248,99095,10991,12.2,5792,10373,11.5,5783,150514,255732,16.1,34380,189444,288539,18.2,-32807,70077,90514,6.6,6.2,32.2
2002,Alaska,1.4,15967,212680,11891,2236,14.5,934,1924,12.5,932,24780,40747,19.2,4977,25861,37752,17.8,2995,12843,15592,7.5,5.6,35.6
2002,Arizona,-0.8,159839,1927572,137727,15428,15.1,7355,13663,13.3,7333,221623,381462,19.8,49935,259954,397681,20.6,-16219,80863,103369,8.3,7.1,39.6
2002,Arkansas,-1,67379,977695,62453,7343,13,3707,6439,11.4,3703,92462,159841,16.3,20029,106263,168716,17.3,-8875,45485,56845,6.9,6.4,32.6
2002,California,-2.1,1015751,12818076,950800,101565,14.3,51162,91260,12.8,51010,1359862,2375613,18.5,401927,1691914,2642714,20.6,-267101,576942,717239,7.9,7.4,37
2002,Colorado,-4.2,146320,1912195,160128,17767,14.7,8590,16288,13.5,8576,194408,340728,17.8,51313,260877,421005,22,-80277,99866,121531,7.7,8.4,35.6
2002,Connecticut,0.2,99528,1554153,79390,8852,10.7,4547,8968,10.9,4544,151322,250850,16.1,27319,166956,246346,15.9,4504,68260,82553,6.4,5.1,31.8
2002,Delaware,1.2,32164,383522,21594,2902,13.6,1240,2437,11.4,1234,37264,69428,18.1,6142,43173,64767,16.9,4661,17517,21580,8.4,5.6,33.8
2002,District of Columbia,-0.1,31071,427741,23079,2295,12.5,868,2025,11,865,40880,71951,16.8,7973,49156,72235,16.9,-284,15152,18529,7.3,5.4,33.6
2002,Florida,-1.1,507347,6304447,575265,58518,15.4,28494,51516,13.5,28433,718264,1225611,19.4,191699,714620,1289885,20.5,-64274,308428,383859,8,9.1,38.8
2002,Geogia,-1.7,267020,3393411,243870,25802,14.4,11977,23077,12.9,11952,326671,593691,17.5,90644,406349,650219,19.2,-56528,140616,180878,7.9,7.2,35
2002,Hawaii,-2.4,27456,445033,23247,3229,11.8,1515,2943,10.7,1511,39740,67196,15.1,8821,54631,77878,17.5,-10682,22048,27588,6.2,5.2,30.2
2002,Idaho,-2,37873,458027,32204,4788,14.6,2112,4088,12.5,2093,45457,83330,18.2,16533,60499,92703,20.2,-9373,27706,33112,8.3,7,36.4
2002,Illinois,-3.4,333176,5279031,340090,31177,11.4,15725,31806,11.6,15654,475042,808218,15.3,107232,647245,987335,18.7,-179117,219136,273122,6.3,6.4,30.6
